feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6350..archaetidylinositol.biosynthesis	stay_years	stay_years	0.053498855	0.248536547	22	13	0.829568135	0.931223465
PWY.8113..3PG.factor.420.biosynthesis	stay_years	stay_years	0.05256284	0.242989121	22	13	0.82874014	0.931223465
PWY.8125..mevalonate.pathway.IV..archaea.	antibiotics	yes	0.253991182	1.191220845	22	8	0.831155976	0.931223465
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	antibiotics	yes	0.033874006	0.166008327	22	22	0.838314394	0.935977638
PWY.6160..3.dehydroquinate.biosynthesis.II..archaea.	age	age	-0.033415221	0.163474071	22	13	0.838035571	0.935977638
PWY.8073..lipid.IVA.biosynthesis..P..putida.	antibiotics	yes	0.033874006	0.166008327	22	22	0.838314394	0.935977638
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	stay_years	stay_years	0.017243498	0.084519626	22	22	0.838339683	0.935977638
PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.	antibiotics	yes	0.474188668	2.443230453	22	7	0.846111158	0.940892079
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	age	age	-0.007987177	0.040557235	22	22	0.843877682	0.940892079
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	spike_inhibition	yes	-0.07666985	0.392955102	22	15	0.845306076	0.940892079
PWY0.1061..superpathway.of.L.alanine.biosynthesis	status	uninfected	0.043249444	0.222862051	22	22	0.84612597	0.940892079
PWY66.430..myristate.biosynthesis..mitochondria.	age	age	-0.064780712	0.331692512	22	12	0.84515535	0.940892079
PWY.6160..3.dehydroquinate.biosynthesis.II..archaea.	stay_years	stay_years	-0.052674656	0.274874554	22	13	0.848030774	0.942256415
PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III	stay_years	stay_years	0.078236459	0.411038631	22	18	0.84904392	0.942628633
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	age	age	-0.016424594	0.090672542	22	20	0.856256218	0.949877209
PWY.5723..Rubisco.shunt	age	age	-0.037212122	0.211287608	22	18	0.860199118	0.953490251
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	spike_inhibition	yes	0.001373856	0.007895028	22	22	0.861853386	0.953802712
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	spike_inhibition	yes	0.001373856	0.007895028	22	22	0.861853386	0.953802712
PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle	antibiotics	yes	0.709523422	4.282238743	22	11	0.868401048	0.957997981
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	spike_inhibition	yes	0.022414501	0.133210998	22	22	0.866376269	0.957997981
PWY.6353..purine.nucleotides.degradation.II..aerobic.	antibiotics	yes	-0.035367564	0.212782969	22	22	0.867988339	0.957997981
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	stay_years	stay_years	0.071072282	0.428201678	22	18	0.868173851	0.957997981
PWY.6328..L.lysine.degradation.X	age	age	-0.070988219	0.431252695	22	16	0.869251483	0.958175703
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	age	age	0.015229045	0.094363975	22	22	0.871789223	0.960211584
PWY.5656..mannosylglycerate.biosynthesis.I	age	age	-0.04059024	0.259184094	22	16	0.875553988	0.963151894
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	status	uninfected	-0.033987112	0.217532763	22	22	0.8758446	0.963151894
HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.	age	age	-0.036222073	0.238953974	22	19	0.87951349	0.966236013
P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.	stay_years	stay_years	0.032884865	0.217897096	22	22	0.880039419	0.966236013
PWY0.862...5Z..dodecenoate.biosynthesis.I	spike_inhibition	yes	0.018814535	0.125745043	22	22	0.881060905	0.966594048
PWY.6876..isopropanol.biosynthesis..engineered.	status	uninfected	0.117593582	0.792510686	22	18	0.88204204	0.966907284
PWY.6606..guanosine.nucleotides.degradation.II	antibiotics	yes	-0.037191618	0.260495803	22	22	0.886469913	0.970995413
P621.PWY..nylon.6.oligomer.degradation	stay_years	stay_years	0.098064192	0.713165845	22	12	0.890631283	0.973262634
PWY.5130..2.oxobutanoate.degradation.I	stay_years	stay_years	-0.019456172	0.141505611	22	21	0.890640338	0.973262634
PWY.6168..flavin.biosynthesis.III..fungi.	antibiotics	yes	-0.040468939	0.292280119	22	20	0.88987733	0.973262634
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I	age	age	0.039703483	0.294636065	22	18	0.892806124	0.974136476
PWY.7013...S..propane.1.2.diol.degradation	status	uninfected	0.01991697	0.147851363	22	22	0.892841633	0.974136476
P122.PWY..heterolactic.fermentation	age	age	-0.065354524	0.494087181	22	16	0.894768154	0.974708256
PWY.7456...beta...1.4..mannan.degradation	spike_inhibition	yes	-0.007695442	0.05790532	22	22	0.894274863	0.974708256
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation	status	uninfected	0.01045831	0.079603901	22	21	0.895475208	0.974714596
PWY.5981..CDP.diacylglycerol.biosynthesis.III	stay_years	stay_years	0.029852451	0.22970173	22	22	0.896596649	0.975171629
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	age	age	-0.01153635	0.089617171	22	22	0.897571898	0.975469068
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	status	uninfected	-0.076682427	0.647035386	22	18	0.9056608	0.982771856
PWY66.389..phytol.degradation	age	age	0.021560227	0.182008908	22	21	0.905705574	0.982771856
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	stay_years	stay_years	0.007545806	0.064979477	22	22	0.907552694	0.984007992
GALACTITOLCAT.PWY..galactitol.degradation	age	age	0.019970784	0.184099525	22	21	0.913616378	0.986767288
GLUDEG.I.PWY..GABA.shunt	status	uninfected	-0.035728757	0.340718933	22	22	0.91648464	0.986767288
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	antibiotics	yes	0.01335802	0.134454192	22	22	0.920860405	0.986767288
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	spike_inhibition	yes	0.012190915	0.115264882	22	22	0.915769328	0.986767288
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	status	uninfected	0.013664889	0.134312054	22	22	0.918963169	0.986767288
P42.PWY..incomplete.reductive.TCA.cycle	stay_years	stay_years	0.015512267	0.149575644	22	21	0.917400675	0.986767288
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	stay_years	stay_years	-0.029542509	0.299620541	22	21	0.921456072	0.986767288
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	stay_years	stay_years	-0.083855396	0.841949891	22	11	0.920664547	0.986767288
PWY.5973..cis.vaccenate.biosynthesis	age	age	-0.001879809	0.018791334	22	22	0.920315776	0.986767288
PWY.6583..pyruvate.fermentation.to.butanol.I	spike_inhibition	yes	-0.006079273	0.055473175	22	1	0.912735005	0.986767288
PWY.6863..pyruvate.fermentation.to.hexanol..engineered.	spike_inhibition	yes	-0.004561986	0.043352093	22	1	0.91619247	0.986767288
PWY.7003..glycerol.degradation.to.butanol	spike_inhibition	yes	-0.003509761	0.034390704	22	1	0.918712602	0.986767288
PWY.7013...S..propane.1.2.diol.degradation	stay_years	stay_years	0.007881108	0.077669539	22	22	0.919177577	0.986767288
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	spike_inhibition	yes	-0.042467815	0.412412751	22	18	0.91798356	0.986767288
PWY.8073..lipid.IVA.biosynthesis..P..putida.	status	uninfected	0.013664889	0.134312054	22	22	0.918963169	0.986767288
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III	age	age	-0.026461813	0.236764745	22	19	0.911010406	0.986767288
PWY.5103..L.isoleucine.biosynthesis.III	antibiotics	yes	0.001321233	0.013680036	22	22	0.923059035	0.987722909
GLUDEG.I.PWY..GABA.shunt	antibiotics	yes	-0.038055634	0.407752931	22	22	0.925641296	0.987907623
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	antibiotics	yes	-0.002154908	0.023111531	22	22	0.925713297	0.987907623
PWY.7391..isoprene.biosynthesis.II..engineered.	stay_years	stay_years	0.134934256	1.454271702	22	6	0.926074556	0.987907623
PWY.7664..oleate.biosynthesis.IV..anaerobic.	spike_inhibition	yes	0.011455208	0.120136189	22	22	0.924035359	0.987907623
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	antibiotics	yes	0.017745065	0.197648863	22	22	0.928461439	0.989694325
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	spike_inhibition	yes	0.001308331	0.015110212	22	22	0.931000692	0.991350695
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	status	uninfected	0.017452881	0.205005047	22	22	0.932154934	0.991350695
PPGPPMET.PWY..ppGpp.metabolism	antibiotics	yes	-0.065939077	0.77055805	22	21	0.931805746	0.991350695
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.	status	uninfected	0.129552459	1.558285619	22	15	0.933741959	0.992279299
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	status	uninfected	0.014762981	0.184338553	22	22	0.93616867	0.99409813
PWY.6906..chitin.derivatives.degradation	status	uninfected	0.009686828	0.122421529	22	22	0.936931742	0.994148948
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	antibiotics	yes	-0.019767046	0.257142921	22	22	0.93872551	0.994429226
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.	antibiotics	yes	-0.021521037	0.286193428	22	22	0.940057556	0.994429226
PWY.621..sucrose.degradation.III..sucrose.invertase.	antibiotics	yes	0.012091754	0.160189433	22	22	0.939829555	0.994429226
PWY.6922..L.N.delta..acetylornithine.biosynthesis	status	uninfected	-0.053090683	0.702309039	22	20	0.939741732	0.994429226
PWY.7374..1.4.dihydroxy.6.naphthoate.biosynthesis.I	spike_inhibition	yes	0.050676769	0.6997955	22	10	0.942270422	0.996012081
PWY.6609..adenine.and.adenosine.salvage.III	stay_years	stay_years	-0.000582528	0.008233475	22	22	0.943595764	0.9966551
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	status	uninfected	-0.015063198	0.231283556	22	22	0.948071528	0.999947135
PWY1G.0..mycothiol.biosynthesis	antibiotics	yes	-0.198353384	3.050253318	22	7	0.948151312	0.999947135
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	spike_inhibition	yes	-0.000546656	0.105313007	22	22	0.995858384	0.999999231
CARNMET.PWY..L.carnitine.degradation.I	antibiotics	yes	-2.442097215	151020.5267	22	5	0.999987098	0.999999231
CARNMET.PWY..L.carnitine.degradation.I	spike_inhibition	yes	24.09789259	49533.91694	22	5	0.999611835	0.999999231
CARNMET.PWY..L.carnitine.degradation.I	status	uninfected	0.253634737	151020.5267	22	5	0.99999866	0.999999231
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	spike_inhibition	yes	0.004966975	0.117005348	22	22	0.966139299	0.999999231
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	status	uninfected	0.005304088	0.203674619	22	22	0.979223864	0.999999231
HISDEG.PWY..L.histidine.degradation.I	age	age	-0.001236609	0.021878932	22	22	0.954927125	0.999999231
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	spike_inhibition	yes	-0.003028502	0.074909853	22	22	0.967751417	0.999999231
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.	stay_years	stay_years	0.003912438	0.120708601	22	22	0.974143288	0.999999231
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	antibiotics	yes	0.004781189	0.243303361	22	22	0.984321667	0.999999231
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	spike_inhibition	yes	-0.002512214	0.306734496	22	21	0.993465246	0.999999231
PPGPPMET.PWY..ppGpp.metabolism	age	age	0.003303535	0.183445505	22	21	0.985632259	0.999999231
PPGPPMET.PWY..ppGpp.metabolism	stay_years	stay_years	0.011964601	0.314914682	22	21	0.969693144	0.999999231
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	antibiotics	yes	10.15929389	5237.050467	22	4	0.998452194	0.999999231
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	spike_inhibition	yes	-9.859437216	21893.87208	22	4	0.99964069	0.999999231
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	age	age	10.54158803	10201.54304	22	4	0.99917552	0.999999231
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	status	uninfected	-9.916449143	6057.880599	22	4	0.998693903	0.999999231
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	stay_years	stay_years	-13.44803778	12107.1176	22	4	0.999113746	0.999999231
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.	antibiotics	yes	-29.63167544	88021.345	22	6	0.999731399	0.999999231
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.	status	uninfected	-14.7259126	28231.08991	22	6	0.999583807	0.999999231
PWY.5692..allantoin.degradation.to.glyoxylate.II	antibiotics	yes	13.36916403	1215416.676	22	6	0.999991224	0.999999231
PWY.5692..allantoin.degradation.to.glyoxylate.II	spike_inhibition	yes	30.60653434	1214526.389	22	6	0.999979893	0.999999231
PWY.5692..allantoin.degradation.to.glyoxylate.II	status	uninfected	-12.71426176	1215416.676	22	6	0.999991653	0.999999231
PWY.5981..CDP.diacylglycerol.biosynthesis.III	spike_inhibition	yes	-0.015149112	0.253017332	22	22	0.952256139	0.999999231
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	status	uninfected	-0.00526294	0.092066441	22	22	0.954414089	0.999999231
PWY.6165..chorismate.biosynthesis.II..archaea.	stay_years	stay_years	-0.009825862	0.178359272	22	13	0.95606654	0.999999231
PWY.6167..flavin.biosynthesis.II..archaea.	stay_years	stay_years	0.003876414	0.112819226	22	12	0.972590465	0.999999231
PWY.6215..4.chlorobenzoate.degradation	antibiotics	yes	11.41428155	269.4444231	22	6	0.966209893	0.999999231
PWY.6215..4.chlorobenzoate.degradation	spike_inhibition	yes	14.0963363	269.4246216	22	6	0.958273599	0.999999231
PWY.6215..4.chlorobenzoate.degradation	status	uninfected	-12.11422947	622.1160096	22	6	0.984464078	0.999999231
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	age	age	-0.007182757	0.183653571	22	21	0.968802402	0.999999231
PWY.6305..superpathway.of.putrescine.biosynthesis	age	age	-0.002292578	0.050460392	22	22	0.963762004	0.999999231
PWY.6518..bile.acids.epimerization	spike_inhibition	yes	0.030787924	0.739667645	22	15	0.966798443	0.999999231
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	spike_inhibition	yes	0.003956544	0.119293313	22	22	0.973541796	0.999999231
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	status	uninfected	0.003974115	0.208174168	22	22	0.984769041	0.999999231
PWY.6572..chondroitin.sulfate.degradation.I..bacterial.	status	uninfected	0.008104188	2.968154808	22	10	0.997821475	0.999999231
PWY.6572..chondroitin.sulfate.degradation.I..bacterial.	stay_years	stay_years	-0.083660483	1.317389625	22	10	0.949364587	0.999999231
PWY.6902..chitin.degradation.II..Vibrio.	antibiotics	yes	-0.007644974	0.149700906	22	22	0.959271081	0.999999231
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.	age	age	-0.009658979	0.29709187	22	17	0.974063939	0.999999231
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type	status	uninfected	-0.011021144	0.180486313	22	22	0.951308558	0.999999231
PWY.7159..3.8.divinyl.chlorophyllide.a.biosynthesis.III..aerobic..light.independent.	status	uninfected	0.031050773	2.202528488	22	10	0.988751968	0.999999231
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	age	age	-0.01556306	0.261856181	22	18	0.952606738	0.999999231
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	spike_inhibition	yes	-0.017654938	0.761262604	22	12	0.981497397	0.999999231
PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.	antibiotics	yes	6.82518381	6838259.934	22	6	0.999999204	0.999999231
PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.	spike_inhibition	yes	38.148467	6481709.167	22	6	0.999995304	0.999999231
PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.	status	uninfected	-6.592517649	6838259.934	22	6	0.999999231	0.999999231
PWY.7399..methylphosphonate.degradation.II	antibiotics	yes	-24.9862825	9682.866658	22	12	0.99794109	0.999999231
PWY.7399..methylphosphonate.degradation.II	spike_inhibition	yes	0.01504223	1.681514231	22	12	0.992862503	0.999999231
PWY.7399..methylphosphonate.degradation.II	status	uninfected	5.937483321	9682.812898	22	12	0.999510739	0.999999231
PWY.7456...beta...1.4..mannan.degradation	stay_years	stay_years	0.00293313	0.054929749	22	22	0.957414925	0.999999231
PWY.7663..gondoate.biosynthesis..anaerobic.	stay_years	stay_years	-0.002245707	0.040465044	22	22	0.955742154	0.999999231
PWY.7664..oleate.biosynthesis.IV..anaerobic.	status	uninfected	-0.002096924	0.208860382	22	22	0.991989504	0.999999231
PWY.7874..L.threonate.degradation	antibiotics	yes	9.546856566	620228.1457	22	8	0.999987719	0.999999231
PWY.7874..L.threonate.degradation	spike_inhibition	yes	29.51805238	619363.8232	22	8	0.999961974	0.999999231
PWY.7874..L.threonate.degradation	status	uninfected	-8.91084565	620228.1457	22	8	0.999988537	0.999999231
PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III	spike_inhibition	yes	-0.003088345	0.349390541	22	18	0.992947403	0.999999231
PWY.8073..lipid.IVA.biosynthesis..P..putida.	spike_inhibition	yes	-0.003028502	0.074909853	22	22	0.967751417	0.999999231
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	antibiotics	yes	9.061185035	855449.1246	22	8	0.999991549	0.999999231
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	spike_inhibition	yes	33.61607169	849956.2713	22	8	0.999968443	0.999999231
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	status	uninfected	-8.352265025	855449.1246	22	8	0.99999221	0.999999231
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	age	age	-0.002407361	0.12875344	22	19	0.98508246	0.999999231
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	stay_years	stay_years	-0.015053078	0.919542382	22	11	0.986939066	0.999999231
PWY0.1061..superpathway.of.L.alanine.biosynthesis	age	age	-0.002252904	0.067649967	22	22	0.973433465	0.999999231
PWY0.1221..putrescine.degradation.II	antibiotics	yes	8.339006898	245324.5483	22	12	0.999972879	0.999999231
PWY0.1221..putrescine.degradation.II	spike_inhibition	yes	29.99645728	243231.6754	22	12	0.999901601	0.999999231
PWY0.1221..putrescine.degradation.II	status	uninfected	-7.689154139	245324.5483	22	12	0.999974992	0.999999231
PWY0.862...5Z..dodecenoate.biosynthesis.I	status	uninfected	-0.011720708	0.218237592	22	22	0.957169257	0.999999231
PWY1G.0..mycothiol.biosynthesis	stay_years	stay_years	0.113652232	1.868021991	22	7	0.951485877	0.999999231
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	age	age	-0.001775148	0.102296128	22	22	0.986154979	0.999999231
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	antibiotics	yes	13.36916403	1215416.676	22	6	0.999991224	0.999999231
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	spike_inhibition	yes	30.60653434	1214526.389	22	6	0.999979893	0.999999231
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	status	uninfected	-12.71426176	1215416.676	22	6	0.999991653	0.999999231
